"Timestamp","pos[0]","pos[1]","pos[2]","quat[0]","quat[1]","quat[2]","quat[3]","pos_var[0]","pos_var[1]","pos_var[2]","quat_var[0]","quat_var[1]","quat_var[2]","quat_var[3]","vel[0]","vel[1]","vel[2]","ang_vel[0]","ang_vel[1]","ang_vel[2]","accel[0]","accel[1]","accel[2]","top_button","bottom_button"
"16814452","0.022383403","-0.12998134","0.45227212","-0.1610746","-0.042658478","-0.97563183","0.14273582","1.5774462E-5","2.7333876E-5","3.3012157E-6","1.2584587E-7","4.0713785E-6","3.5087046E-6","1.7639737E-5","0.048135787","0.036201175","0.006715897","0.010834658","0.023212748","0.0057044458","4.062867","0.26197043","-9.1490965","0","0"
"16819492","0.023270316","-0.12983727","0.45235184","-0.16116118","-0.042804927","-0.9756079","0.14273113","1.5941145E-5","2.743585E-5","3.3258395E-6","1.2543296E-7","4.073242E-6","3.510654E-6","1.7599177E-5","0.051333334","0.036661323","0.007593992","0.010919203","0.023135522","0.00613274","4.058285","0.2587314","-9.157682","0","0"
"16824532","0.023741128","-0.1282657","0.45348942","-0.16111584","-0.042797565","-0.97564554","0.14252844","1.6167134E-5","2.7682494E-5","3.3102851E-6","1.2525788E-7","4.067435E-6","3.510243E-6","1.7578956E-5","0.051824417","0.04045133","0.012544659","0.010784863","0.023289956","0.0057779034","4.067843","0.25176257","-9.157715","0","0"
"16829812","0.024151787","-0.12822337","0.45317513","-0.16102317","-0.042605698","-0.9756086","0.1429453","1.5331667E-5","2.6747512E-5","3.0954945E-6","1.202543E-7","4.0562218E-6","3.5093226E-6","1.744536E-5","0.05172982","0.040241115","0.007621566","0.01099096","0.023214811","0.0058919764","4.0597878","0.2601208","-9.161058","0","0"
"16835332","0.024825037","-0.12866612","0.4528775","-0.16094363","-0.04256445","-0.9756054","0.14306627","1.622467E-5","2.7702157E-5","3.3473666E-6","1.1768043E-7","4.0618943E-6","3.5150606E-6","1.75114E-5","0.05254252","0.038948767","0.005781469","0.011253793","0.023127193","0.0060275937","4.0611267","0.25687954","-9.1602955","0","0"
"16840372","0.024905112","-0.12888218","0.45274118","-0.16097265","-0.04239738","-0.9756006","0.14314164","1.6049742E-5","2.7716364E-5","3.308576E-6","1.0183476E-7","4.0964956E-6","3.5578432E-6","1.7832564E-5","0.050615635","0.03844536","0.004603836","0.0110994475","0.023213116","0.0062970943","4.061586","0.25414565","-9.156174","0","0"
"16845412","0.024980405","-0.12928465","0.45249322","-0.16052511","-0.042193413","-0.9756901","0.14306948","1.6108268E-5","2.7878988E-5","3.3406832E-6","1.0378835E-7","4.0807236E-6","3.5565085E-6","1.784553E-5","0.04905022","0.03727809","0.004354856","0.011445029","0.023487562","0.0062719416","4.065986","0.2586904","-9.152782","0","0"
"16850932","0.02494878","-0.12957148","0.45231128","-0.16036627","-0.04210958","-0.9757353","0.14296362","1.52976E-5","2.6951331E-5","3.175845E-6","1.14544946E-7","4.0691957E-6","3.5367366E-6","1.7735367E-5","0.04743661","0.036488745","0.0046759103","0.011372932","0.023514329","0.0061848443","4.0606856","0.25637037","-9.156812","0","0"
"16856212","0.024789674","-0.12932809","0.4526723","-0.16022962","-0.042028457","-0.97578716","0.14279485","1.5991045E-5","2.7776512E-5","3.3296676E-6","1.2150349E-7","4.0845634E-6","3.5227913E-6","1.7742354E-5","0.04630516","0.03736433","0.007451695","0.011038319","0.023069018","0.0060603037","4.064539","0.25291362","-9.155153","0","0"
"16861252","0.02605298","-0.12878063","0.4526553","-0.16007045","-0.04221815","-0.9757751","0.14299498","1.6240461E-5","2.7950031E-5","3.3778645E-6","1.2663486E-7","4.0899304E-6","3.5138237E-6","1.7711629E-5","0.050691172","0.0386498","0.006328654","0.0109473","0.023515925","0.0060667023","4.0655856","0.26555878","-9.160148","0","0"
"16866052","0.026403347","-0.12849885","0.45311043","-0.16017544","-0.042227775","-0.97577614","0.14289135","1.48538575E-5","2.623719E-5","3.0198512E-6","1.2770715E-7","4.06901E-6","3.5048906E-6","1.7508504E-5","0.05023846","0.03874555","0.008828697","0.010827144","0.023396654","0.0061619813","4.062437","0.25630715","-9.155806","0","0"
"16872052","0.027057676","-0.12806016","0.45339274","-0.16012183","-0.042198658","-0.97575974","0.14302966","1.630657E-5","2.7893522E-5","3.3413896E-6","1.2738019E-7","4.0827827E-6","3.514906E-6","1.7604703E-5","0.05116078","0.03927885","0.008713691","0.011354229","0.023093654","0.005971954","4.064874","0.25482723","-9.156346","0","0"
"16876852","0.027401855","-0.12675579","0.45353428","-0.16029498","-0.042140394","-0.9757047","0.14324543","1.5782089E-5","2.7337925E-5","3.1672103E-6","1.2733517E-7","4.068893E-6","3.5180497E-6","1.7516955E-5","0.050857227","0.042361893","0.0070323297","0.010839423","0.023574572","0.005879048","4.0642595","0.25514364","-9.1563225","0","0"
"16881892","0.027081685","-0.12660466","0.45337468","-0.16046596","-0.041972876","-0.9756711","0.14333172","1.5944253E-5","2.7512944E-5","3.1943719E-6","1.242297E-7","4.0662435E-6","3.5208304E-6","1.7497405E-5","0.04777366","0.041718904","0.0053855516","0.011606403","0.023640733","0.006283641","4.0616035","0.25444496","-9.154697","0","0"
"16887172","0.026653701","-0.12668656","0.45341158","-0.160581","-0.0418306","-0.97565997","0.14331901","1.563117E-5","2.7317425E-5","3.1311026E-6","1.11070676E-7","4.0954064E-6","3.5607814E-6","1.78033E-5","0.045098532","0.04002693","0.0061092516","0.0110778175","0.023126481","0.0061912327","4.066858","0.25507042","-9.154043","0","0"
"16892212","0.026521476","-0.12659141","0.45357814","-0.16067544","-0.041863084","-0.97565705","0.14322321","1.4939736E-5","2.6647236E-5","2.9565695E-6","1.1555403E-7","4.069015E-6","3.5599455E-6","1.7734048E-5","0.04424712","0.039263524","0.0072844136","0.011185613","0.023390716","0.005844758","4.0668964","0.26155218","-9.153464","0","0"
"16897972","0.026694687","-0.12697142","0.4534662","-0.16055551","-0.041891515","-0.975655","0.14334886","1.6370725E-5","2.8334805E-5","3.32505E-6","1.2324153E-7","4.0802993E-6","3.5553549E-6","1.786207E-5","0.044679888","0.03789033","0.005981934","0.010830457","0.023485748","0.005978","4.0650525","0.2551951","-9.157708","0","0"
"16902772","0.026518336","-0.12738235","0.45332095","-0.1604023","-0.041801214","-0.97568107","0.14338638","1.5829732E-5","2.7633641E-5","3.2215066E-6","1.3108547E-7","4.079088E-6","3.5365179E-6","1.7754586E-5","0.043795306","0.036614485","0.0051712664","0.011136547","0.023501564","0.0058937664","4.064468","0.25804973","-9.157608","0","0"
"16907812","0.026615685","-0.12701203","0.45359668","-0.16039541","-0.0418576","-0.9756876","0.14333163","1.5078392E-5","2.6647469E-5","3.019158E-6","1.3680483E-7","4.0740024E-6","3.5190742E-6","1.7598872E-5","0.04470193","0.038103346","0.006180789","0.010950947","0.023425004","0.006021239","4.0596185","0.25319284","-9.155404","0","0"
"16913572","0.026171783","-0.12765309","0.4534603","-0.16011766","-0.04164526","-0.9757372","0.14336815","1.5871918E-5","2.7454236E-5","3.220607E-6","1.3622775E-7","4.0774994E-6","3.5169487E-6","1.762268E-5","0.04243246","0.036572438","0.0049338383","0.01089989","0.023285426","0.0061080153","4.0646486","0.25960228","-9.156854","0","0"
"16918612","0.02552554","-0.12757485","0.45328993","-0.16027746","-0.04160285","-0.97569656","0.1434774","1.5981677E-5","2.7529935E-5","3.2392627E-6","1.3595263E-7","4.0724512E-6","3.5173985E-6","1.7580449E-5","0.04074151","0.03726025","0.003975519","0.011377079","0.02321323","0.0060811574","4.0602503","0.2576478","-9.155798","0","0"
"16923652","0.025919084","-0.1274022","0.45328692","-0.16036043","-0.04183662","-0.9756738","0.14346756","1.5296418E-5","2.6708234E-5","3.074944E-6","1.3713634E-7","4.054652E-6","3.514745E-6","1.7468788E-5","0.043709442","0.037807036","0.0045537474","0.011232764","0.023155794","0.0056911674","4.065584","0.2558253","-9.153929","0","0"
"16928932","0.025995549","-0.1275651","0.45339105","-0.16018549","-0.04181069","-0.9757071","0.14344387","1.6080117E-5","2.7645685E-5","3.2683706E-6","1.374101E-7","4.054697E-6","3.5188823E-6","1.7522772E-5","0.044039633","0.037374433","0.0054593375","0.011798663","0.023214007","0.0060340236","4.0636506","0.26070875","-9.161323","0","0"
"16934452","0.025757292","-0.1277016","0.45334956","-0.16032517","-0.041834176","-0.9756737","0.1435125","1.6868556E-5","2.8601162E-5","3.4604159E-6","1.245703E-7","4.103256E-6","3.5611483E-6","1.7928702E-5","0.04335944","0.036989853","0.0050690453","0.011273585","0.023284895","0.0058883443","4.064967","0.2557497","-9.153499","0","0"
"16939492","0.025633352","-0.1280269","0.45307904","-0.16054264","-0.041930765","-0.97562397","0.1436018","1.4568476E-5","2.6062153E-5","2.9399637E-6","1.215044E-7","4.058146E-6","3.5559924E-6","1.7703607E-5","0.043961607","0.036260676","0.0036717863","0.011492846","0.023213325","0.0059511475","4.064881","0.25529343","-9.155693","0","0"
"16944532","0.02556949","-0.12839222","0.45302364","-0.16058177","-0.041977048","-0.9756272","0.14352517","1.610248E-5","2.7988335E-5","3.3063588E-6","1.2581268E-7","4.0720643E-6","3.5572366E-6","1.7847779E-5","0.043958057","0.035684016","0.004581433","0.010498905","0.02329503","0.005947863","4.0635257","0.2620215","-9.155052","0","0"
"16950292","0.025694659","-0.12871459","0.45308438","-0.16060439","-0.04208067","-0.9756303","0.14342824","1.5928777E-5","2.7728878E-5","3.2962753E-6","1.3363479E-7","4.0763025E-6","3.5360208E-6","1.77814E-5","0.045210045","0.03533","0.005305365","0.010996485","0.02331079","0.0061808447","4.061398","0.2566949","-9.157946","0","0"
"16955332","0.025948133","-0.12872182","0.4533057","-0.16071832","-0.042143375","-0.97560686","0.14343303","1.6131424E-5","2.7848911E-5","3.3466833E-6","1.3727004E-7","4.084054E-6","3.5218868E-6","1.7740684E-5","0.046385705","0.035761792","0.006396569","0.01095497","0.023289893","0.0058071315","4.066152","0.25908446","-9.160356","0","0"
"16960372","0.026197225","-0.12807271","0.45334098","-0.1609033","-0.042209864","-0.97554815","0.14360438","1.4743446E-5","2.6167154E-5","2.974661E-6","1.3975387E-7","4.0678096E-6","3.5084113E-6","1.7522623E-5","0.047308154","0.03782334","0.0051371073","0.010732551","0.023060204","0.0061458903","4.062293","0.25326458","-9.157128","0","0"
"16965652","0.026263975","-0.12814468","0.45318624","-0.16078752","-0.04208535","-0.9755652","0.14365841","1.4958566E-5","2.6311496E-5","3.02993E-6","1.3704039E-7","4.065233E-6","3.5096255E-6","1.750252E-5","0.04699864","0.03777165","0.0044168704","0.011417896","0.023357812","0.005914595","4.0653124","0.25770503","-9.158473","0","0"
"16970692","0.02640294","-0.12786093","0.45320994","-0.16090822","-0.042097896","-0.97553843","0.14369982","1.5718302E-5","2.7181964E-5","3.1899156E-6","1.3478166E-7","4.0711748E-6","3.5174853E-6","1.753265E-5","0.046868235","0.03817895","0.003992106","0.011424771","0.023634503","0.005823969","4.065436","0.2557019","-9.154462","0","0"
"16975972","0.026654212","-0.12799247","0.45316637","-0.16087598","-0.042108","-0.97554976","0.14363758","1.5901787E-5","2.735381E-5","3.2470211E-6","1.3483486E-7","4.066088E-6","3.5193261E-6","1.7518849E-5","0.04695879","0.037924416","0.0042519066","0.01126102","0.023554659","0.0060588266","4.0655704","0.2578413","-9.159351","0","0"
"16981252","0.02595024","-0.12819429","0.45320964","-0.16093248","-0.041923076","-0.97556305","0.14355803","1.6771015E-5","2.8342103E-5","3.4432076E-6","1.297285E-7","4.1087483E-6","3.5557919E-6","1.7941898E-5","0.043803114","0.03726469","0.004785284","0.011516381","0.023563888","0.0061148386","4.0664883","0.258106","-9.159265","0","0"
"16986292","0.024964435","-0.12765802","0.45358923","-0.16139504","-0.041920424","-0.9755055","0.1434276","1.5652604E-5","2.7285729E-5","3.1672396E-6","1.1942666E-7","4.0884474E-6","3.5590056E-6","1.7813996E-5","0.040720705","0.037980445","0.0063588377","0.010894992","0.023121761","0.00575744","4.0619984","0.25997764","-9.155397","0","0"
"16991572","0.024863133","-0.12755035","0.45369193","-0.16153374","-0.042045116","-0.9754793","0.14343964","1.6317104E-5","2.82005E-5","3.3174704E-6","1.2623514E-7","4.0803416E-6","3.557966E-6","1.7884166E-5","0.041699305","0.03820971","0.006519273","0.010907099","0.02322495","0.0060265316","4.0664325","0.26036566","-9.156088","0","0"
"16997092","0.024895737","-0.1272152","0.45369458","-0.16167754","-0.04219556","-0.9754319","0.14351653","1.6405282E-5","2.8349603E-5","3.340338E-6","1.3620092E-7","4.0848045E-6","3.5426228E-6","1.7849807E-5","0.04298199","0.038856965","0.0054871896","0.011156844","0.023348283","0.005920585","4.061313","0.2581404","-9.156054","0","0"
"17001892","0.025394918","-0.12726066","0.45347938","-0.16175698","-0.042368382","-0.9754046","0.1436009","1.5841713E-5","2.7635042E-5","3.212642E-6","1.4198895E-7","4.0857435E-6","3.5269181E-6","1.7734796E-5","0.04556653","0.03843235","0.004231246","0.010772152","0.023179192","0.0058302907","4.0638146","0.25783193","-9.158965","0","0"
"17006932","0.02573218","-0.12683837","0.4536662","-0.16180031","-0.04245469","-0.9753983","0.14354588","1.5086667E-5","2.6669491E-5","3.0076465E-6","1.4251418E-7","4.0804334E-6","3.5155317E-6","1.7583723E-5","0.04668235","0.039267916","0.0049553406","0.011258123","0.02326011","0.00580254","4.0609694","0.2628619","-9.157187","0","0"
"17012452","0.025734248","-0.12620135","0.45394453","-0.16182593","-0.042440057","-0.9753982","0.14351906","1.589288E-5","2.7561038E-5","3.1645754E-6","1.4135912E-7","4.086407E-6","3.5174999E-6","1.7612061E-5","0.046613175","0.04003753","0.00610871","0.011429582","0.023322858","0.005724263","4.0649114","0.25528812","-9.159252","0","0"
"17017732","0.02576839","-0.12641384","0.4537348","-0.16188084","-0.04236585","-0.9753709","0.14367057","1.6101632E-5","2.7701291E-5","3.2241835E-6","1.397716E-7","4.0809846E-6","3.5193907E-6","1.7588349E-5","0.046346128","0.03902931","0.0043401257","0.011158055","0.02328661","0.0062766313","4.064364","0.2558011","-9.156525","0","0"
"17023012","0.025656963","-0.1271061","0.45337683","-0.16196987","-0.04231155","-0.97534955","0.1437505","1.47178E-5","2.6045102E-5","2.9225025E-6","1.3771478E-7","4.0580876E-6","3.513624E-6","1.7398474E-5","0.04530427","0.03731715","0.002894985","0.010931725","0.023366416","0.005863402","4.0633945","0.26053637","-9.153057","0","0"
"17028052","0.025940211","-0.12758566","0.4531538","-0.161815","-0.042316258","-0.97536904","0.14379105","1.4921585E-5","2.6242438E-5","2.9984192E-6","1.365297E-7","4.0545983E-6","3.515468E-6","1.7400838E-5","0.04638866","0.036321435","0.0029862153","0.011473214","0.023131372","0.006109006","4.0673857","0.26069406","-9.155567","0","0"
"17033812","0.026211761","-0.1273266","0.4531689","-0.16182004","-0.042351514","-0.97536093","0.14379223","1.6729984E-5","2.8542547E-5","3.4322784E-6","1.2074452E-7","4.1165495E-6","3.5654339E-6","1.7917351E-5","0.04708765","0.037078086","0.0034943968","0.011447936","0.022878116","0.0061706323","4.0682435","0.25434047","-9.159614","0","0"
"17039092","0.025650768","-0.12778674","0.45319632","-0.16173565","-0.04222673","-0.9754044","0.14364302","1.5158261E-5","2.6837246E-5","3.061748E-6","1.2493956E-7","4.0777713E-6","3.5546618E-6","1.7773255E-5","0.044312645","0.03592587","0.0043983385","0.011566271","0.023366258","0.0059651","4.058934","0.26044634","-9.159734","0","0"
"17044132","0.025566144","-0.1277174","0.4534114","-0.16170928","-0.042265892","-0.9754162","0.14355673","1.5159303E-5","2.6910882E-5","3.064707E-6","1.3244244E-7","4.079494E-6","3.5399025E-6","1.773929E-5","0.044106547","0.03619268","0.005326201","0.0115401335","0.023535997","0.006030546","4.0647783","0.26108417","-9.155833","0","0"
"17049412","0.026169248","-0.12815684","0.45314625","-0.16182016","-0.042455733","-0.9753801","0.14364797","1.5946554E-5","2.7738522E-5","3.2806006E-6","1.3849103E-7","4.098628E-6","3.5281873E-6","1.7759936E-5","0.047296543","0.03561111","0.0037155352","0.0118089495","0.023544015","0.006295239","4.0591516","0.25334132","-9.156771","0","0"
"17054452","0.025775373","-0.12728065","0.4537068","-0.1617939","-0.042348385","-0.9754125","0.14349024","1.6109861E-5","2.7849223E-5","3.2766359E-6","1.3949511E-7","4.100055E-6","3.5179978E-6","1.7714621E-5","0.045491707","0.03805801","0.0064338637","0.010818817","0.023285491","0.0058565876","4.0685053","0.26359445","-9.165816","0","0"
"17059492","0.0257285","-0.12664068","0.45368925","-0.16179536","-0.042297125","-0.97539663","0.14359154","1.6328617E-5","2.801846E-5","3.295339E-6","1.3776389E-7","4.1016474E-6","3.5159965E-6","1.767412E-5","0.045021698","0.03925267","0.0048924233","0.011762386","0.023416411","0.0059101298","4.055349","0.25944695","-9.151325","0","0"
"17064772","0.026090143","-0.1259517","0.4538604","-0.1619365","-0.042431384","-0.9753781","0.14356013","1.4961183E-5","2.6407808E-5","2.938993E-6","1.3940598E-7","4.076157E-6","3.510083E-6","1.748487E-5","0.046924885","0.04071045","0.005479147","0.011247724","0.023644589","0.006236126","4.061912","0.25552323","-9.151249","0","0"
"17070052","0.026077645","-0.12571494","0.45382816","-0.16203074","-0.04242575","-0.97535205","0.14361143","1.5702393E-5","2.728312E-5","3.0993033E-6","1.37401E-7","4.080699E-6","3.5170615E-6","1.7518134E-5","0.04643543","0.040751573","0.005010356","0.011409279","0.023313316","0.0058090203","4.0613313","0.2597429","-9.158693","0","0"
"17075092","0.026254283","-0.12556784","0.4539573","-0.16213772","-0.042477965","-0.9753377","0.14359789","1.5935444E-5","2.7523964E-5","3.1536251E-6","1.3607905E-7","4.0791138E-6","3.5195544E-6","1.7509028E-5","0.0470915","0.040934626","0.0052114753","0.010071223","0.0233709","0.0054684244","4.067011","0.25008214","-9.156725","0","0"
"17080372","0.026439672","-0.12485599","0.45434505","-0.1622273","-0.0425117","-0.9753248","0.14354621","1.6637008E-5","2.847776E-5","3.2964554E-6","1.2210603E-7","4.1262138E-6","3.5635549E-6","1.791419E-5","0.047572043","0.04204508","0.00660989","0.010949396","0.023139862","0.005586188","4.059564","0.25598234","-9.155406","0","0"
"17085652","0.026613263","-0.12471188","0.45435277","-0.16231884","-0.042540163","-0.97530156","0.14359348","1.4973167E-5","2.674799E-5","2.8917368E-6","1.2212604E-7","4.0899804E-6","3.561413E-6","1.7746705E-5","0.04748053","0.041400485","0.0050845277","0.011006811","0.023501266","0.005675359","4.0630393","0.26184407","-9.150796","0","0"
"17090692","0.026921788","-0.12583573","0.45350868","-0.1623224","-0.042525798","-0.97527045","0.1438027","1.6327365E-5","2.8346598E-5","3.2716762E-6","1.278595E-7","4.1008443E-6","3.55887E-6","1.7872815E-5","0.0477542","0.037391838","0.0010772748","0.0115160085","0.023475872","0.005781619","4.066892","0.25612548","-9.153496","0","0"
"17096212","0.02674796","-0.12591308","0.4537036","-0.16242024","-0.042820632","-0.975281","0.14353254","1.6385666E-5","2.8361588E-5","3.3018516E-6","1.3728868E-7","4.110551E-6","3.5391213E-6","1.7819488E-5","0.04663647","0.037319984","0.004065228","0.011226186","0.023596732","0.0058783377","4.065811","0.260796","-9.162059","0","0"
"17101012","0.027167084","-0.12616974","0.45377454","-0.16240104","-0.04288864","-0.97528315","0.14354794","1.5918322E-5","2.7702079E-5","3.1921977E-6","1.3955287E-7","4.112154E-6","3.5241237E-6","1.7712915E-5","0.048360456","0.037196297","0.0047509465","0.011318824","0.023131331","0.006026282","4.061788","0.25673825","-9.158758","0","0"
"17106052","0.027305918","-0.12608469","0.4537767","-0.16255917","-0.042857587","-0.9752444","0.1436113","1.602967E-5","2.7777196E-5","3.2020268E-6","1.3867066E-7","4.1161848E-6","3.5211697E-6","1.7661969E-5","0.048336532","0.037757277","0.004451167","0.011214265","0.023213416","0.005896845","4.065961","0.25506032","-9.15066","0","0"
"17111332","0.026853846","-0.12651539","0.45367903","-0.16257197","-0.042649925","-0.9752502","0.14362328","1.5955466E-5","2.7558504E-5","3.196786E-6","1.3723411E-7","4.106869E-6","3.5208668E-6","1.7598295E-5","0.045950703","0.036393706","0.0043114536","0.011045575","0.023334803","0.005897382","4.0578923","0.25680423","-9.151116","0","0"
"17116852","0.026148092","-0.12669744","0.4537333","-0.16266891","-0.042457134","-0.9752459","0.14359507","1.6115988E-5","2.7692766E-5","3.2437615E-6","1.3561748E-7","4.098515E-6","3.5219846E-6","1.7577036E-5","0.043360196","0.036148626","0.004357488","0.011106409","0.023230176","0.005938481","4.06009","0.26333025","-9.153475","0","0"
"17121892","0.025826555","-0.12664701","0.45359462","-0.16251814","-0.04238105","-0.9752561","0.14372323","1.6306105E-5","2.790349E-5","3.280509E-6","1.3628915E-7","4.0940204E-6","3.5201438E-6","1.7559913E-5","0.04274103","0.03668544","0.002611818","0.0115167815","0.023550635","0.0061080246","4.058173","0.25841078","-9.158102","0","0"
"17126932","0.02612954","-0.12625287","0.45370352","-0.1625006","-0.042511493","-0.9752559","0.14370187","1.6502194E-5","2.8173221E-5","3.3041022E-6","1.2982264E-7","4.1330845E-6","3.5551157E-6","1.7916307E-5","0.044850737","0.03786602","0.0029882027","0.010997778","0.023213014","0.005669115","4.0625234","0.25932688","-9.157955","0","0"
"17132452","0.027049622","-0.1263008","0.4535164","-0.16237842","-0.04266244","-0.9752688","0.14371291","1.5331962E-5","2.7064336E-5","3.0474082E-6","1.2637065E-7","4.1092276E-6","3.5577996E-6","1.7789167E-5","0.048024695","0.038070895","0.0031914213","0.011003086","0.023136375","0.0057460237","4.063602","0.25794145","-9.156289","0","0"
"17137732","0.027226279","-0.12639065","0.45333692","-0.16223699","-0.042649925","-0.97529536","0.14369352","1.6081372E-5","2.8009967E-5","3.2314085E-6","1.2946612E-7","4.1095723E-6","3.5550993E-6","1.785919E-5","0.04804291","0.037483703","0.0024599433","0.011062365","0.023368418","0.005892866","4.0627537","0.25720525","-9.15304","0","0"
"17142292","0.026984423","-0.1269562","0.4530972","-0.16211583","-0.042533666","-0.97533107","0.14364736","1.4901609E-5","2.6601923E-5","2.9899613E-6","1.3474073E-7","4.098089E-6","3.5352246E-6","1.7703851E-5","0.045999918","0.03606563","0.0022776444","0.011219702","0.022864278","0.0061080796","4.05814","0.2608871","-9.158552","0","0"
"17147812","0.026650487","-0.12684657","0.4535797","-0.16208147","-0.04252422","-0.97537833","0.14334184","1.6325972E-5","2.8212895E-5","3.3293177E-6","1.3736462E-7","4.1249205E-6","3.5269932E-6","1.7781776E-5","0.044665735","0.036457572","0.006880046","0.011221613","0.023300493","0.005973129","4.0632186","0.2567266","-9.151842","0","0"
"17152612","0.026219726","-0.12694511","0.45354488","-0.16215022","-0.042431325","-0.9753592","0.14344893","1.5818048E-5","2.7535327E-5","3.190139E-6","1.3947692E-7","4.1176104E-6","3.5166208E-6","1.767262E-5","0.04332281","0.036788642","0.0055784388","0.011141339","0.023212522","0.0059195845","4.0640697","0.25935525","-9.157333","0","0"
"17158612","0.026217112","-0.1261458","0.45381138","-0.16211955","-0.042451262","-0.975358","0.14343461","1.6358064E-5","2.8060209E-5","3.279623E-6","1.3992849E-7","4.1167964E-6","3.516364E-6","1.7657736E-5","0.044299558","0.03861343","0.0061887763","0.0112048825","0.023471352","0.0058871973","4.062399","0.25935197","-9.155512","0","0"
"17163412","0.0255566","-0.12626007","0.4536264","-0.16217415","-0.042302966","-0.975343","0.14354578","1.5889551E-5","2.748511E-5","3.1666566E-6","1.3651379E-7","4.102497E-6","3.5149023E-6","1.7569906E-5","0.04196528","0.037917472","0.004518571","0.011068205","0.023213467","0.0060362257","4.063237","0.2567945","-9.153925","0","0"
"17168452","0.024989353","-0.12624311","0.45354185","-0.16246583","-0.042374134","-0.9752946","0.14352104","1.5983345E-5","2.7594846E-5","3.1868865E-6","1.3614772E-7","4.0974473E-6","3.5176263E-6","1.7539664E-5","0.041623387","0.03805997","0.0041453578","0.0116871","0.023388369","0.0060093966","4.0614996","0.2571472","-9.160737","0","0"
"17173732","0.024090705","-0.12675351","0.45350924","-0.1626288","-0.042321205","-0.975286","0.1434333","1.4644168E-5","2.6005828E-5","2.8945303E-6","1.3679073E-7","4.068612E-6","3.5080593E-6","1.7372644E-5","0.0398713","0.036962613","0.0048721465","0.010884793","0.023213431","0.0056894138","4.065654","0.2577369","-9.156204","0","0"
"17178532","0.024307001","-0.12685299","0.45332357","-0.1626953","-0.04250878","-0.97525126","0.14354116","1.6260301E-5","2.8071008E-5","3.2935095E-6","1.0763233E-7","4.1638177E-6","3.5921098E-6","1.8240056E-5","0.042408384","0.03746124","0.0034682292","0.010633842","0.023213187","0.0056431442","4.0674214","0.25934175","-9.155474","0","0"
"17184292","0.02529871","-0.1274997","0.45319343","-0.16234492","-0.042749703","-0.97531563","0.14340511","1.602019E-5","2.802648E-5","3.2429527E-6","1.17316176E-7","4.1298986E-6","3.5890398E-6","1.8224411E-5","0.0468257","0.035917103","0.0047382754","0.011195676","0.023068711","0.006238969","4.063597","0.25880328","-9.156138","0","0"
"17189332","0.025742585","-0.12778537","0.45325014","-0.16209573","-0.04273951","-0.97536576","0.14334942","1.6085898E-5","2.8212107E-5","3.2924847E-6","1.3038198E-7","4.1344106E-6","3.5627377E-6","1.8176197E-5","0.047670156","0.03561496","0.005509971","0.010701831","0.023308124","0.0056037474","4.066168","0.25526172","-9.158364","0","0"
"17194852","0.026177665","-0.12797149","0.45316038","-0.16186054","-0.042662352","-0.97540987","0.143324","1.5166336E-5","2.704061E-5","3.093023E-6","1.4213083E-7","4.1431554E-6","3.5276926E-6","1.7953997E-5","0.0480826","0.035496164","0.0047400766","0.011176557","0.023457088","0.0061765215","4.0608773","0.2562351","-9.15386","0","0"
"17199892","0.025349535","-0.12754452","0.45350894","-0.16188839","-0.04241839","-0.9754437","0.14314666","1.5382186E-5","2.7103672E-5","3.111164E-6","1.4110128E-7","4.1506833E-6","3.5116673E-6","1.7861385E-5","0.044240978","0.037276547","0.0062565915","0.01118352","0.023479808","0.0057251696","4.059469","0.25742358","-9.157258","0","0"
"17204692","0.024953084","-0.12734066","0.4535386","-0.16190314","-0.042306334","-0.9754478","0.14316267","1.6189057E-5","2.7883052E-5","3.2775552E-6","1.4039597E-7","4.151643E-6","3.5138883E-6","1.7843875E-5","0.043005858","0.037991267","0.0059820386","0.011409918","0.023540372","0.0058316253","4.0650883","0.2596162","-9.155678","0","0"
"17210212","0.025217727","-0.12742189","0.45345658","-0.16187368","-0.042379975","-0.9754307","0.14324811","1.639472E-5","2.7973412E-5","3.3212386E-6","1.4113493E-7","4.142075E-6","3.5187559E-6","1.7774051E-5","0.044362742","0.038252167","0.0056937053","0.010859912","0.023281833","0.006269211","4.0663905","0.2555277","-9.158146","0","0"
"17215012","0.02562942","-0.12669921","0.45403814","-0.16191849","-0.042485744","-0.9754379","0.1431348","1.5896874E-5","2.7391712E-5","3.1674115E-6","1.397616E-7","4.122999E-6","3.523045E-6","1.7656193E-5","0.04636173","0.039766397","0.00895174","0.011277971","0.023212563","0.006018169","4.06407","0.25834587","-9.157265","0","0"
"17220052","0.026427485","-0.12656224","0.4537473","-0.16181774","-0.042517602","-0.9754037","0.1434931","1.5136408E-5","2.6515369E-5","2.9904706E-6","1.3797899E-7","4.1028434E-6","3.5287258E-6","1.751534E-5","0.04917541","0.039787408","0.0050331885","0.010919581","0.02304386","0.0059552784","4.0636196","0.25402355","-9.161356","0","0"
"17225332","0.026743276","-0.12693565","0.4532486","-0.16183792","-0.042434394","-0.9753814","0.14362337","1.5747028E-5","2.7344506E-5","3.1641741E-6","1.2166356E-7","4.144719E-6","3.5733642E-6","1.7899758E-5","0.04910117","0.03881652","0.0027248284","0.011296648","0.023287183","0.0055722725","4.0630426","0.2587806","-9.15652","0","0"
